order_id,date,product,category,brand,region,city,channel,quantity,unit_price,discount_pct,revenue
NYK100240,2024-01-07,Hair Vitamins,Wellness,Lumière,North,Delhi,Marketplace,2,879,10,1582.2
NYK100241,2024-01-07,Hair Serum Smooth,Haircare,Velvet,South,Chennai,Web,2,363,25,544.5
NYK100242,2024-01-07,Biotin Gummies,Wellness,Bloomé,West,Mumbai,Mobile App,2,1157,10,2082.6
NYK100243,2024-01-07,Matte Liquid Lipstick,Makeup,Maison Lux,South,Kochi,Web,4,796,5,3024.8
NYK100244,2024-01-07,Retinol Cream,Skincare,Glow Co,South,Bengaluru,Marketplace,1,1027,25,770.25
NYK100245,2024-01-07,Oud Perfume Luxe,Fragrance,Bloomé,South,Chennai,Web,1,1812,15,1540.2
NYK100246,2024-01-07,Matte Liquid Lipstick,Makeup,Maison Lux,West,Pune,Web,1,796,20,636.8
NYK100247,2024-01-07,Onion Hair Oil,Haircare,Maison Lux,West,Surat,Marketplace,1,451,10,405.9
NYK100248,2024-01-07,Eau de Parfum Rose,Fragrance,Maison Lux,South,Kochi,Mobile App,1,2032,5,1930.4
NYK100249,2024-01-07,Collagen Powder,Wellness,Pureveda,Central,Bhopal,Mobile App,3,974,10,2629.8
NYK100250,2024-01-07,Oud Perfume Luxe,Fragrance,Bloomé,Central,Indore,Mobile App,1,1812,0,1812.0
NYK100251,2024-01-07,Hyaluronic Moisturizer,Skincare,Maison Lux,East,Guwahati,Marketplace,2,662,0,1324.0
NYK100252,2024-01-07,Oud Perfume Luxe,Fragrance,Bloomé,South,Chennai,Mobile App,3,1812,10,4892.4
NYK100253,2024-01-07,Oud Perfume Luxe,Fragrance,Bloomé,South,Chennai,Mobile App,1,1812,20,1449.6
NYK100254,2024-01-07,Vitamin C Serum,Skincare,Glow Co,South,Hyderabad,Mobile App,1,977,5,928.15
NYK100255,2024-01-07,Niacinamide Toner,Skincare,Lumière,North,Delhi,Web,1,790,10,711.0
NYK100256,2024-01-07,Retinol Cream,Skincare,Glow Co,East,Bhubaneswar,Marketplace,1,1027,0,1027.0
NYK100257,2024-01-07,Body Mist Citrus,Fragrance,Bloomé,North,Delhi,Mobile App,1,1979,0,1979.0
NYK100258,2024-01-07,HD Foundation,Makeup,Velvet,West,Surat,Mobile App,3,906,0,2718.0
NYK100259,2024-01-07,Kajal Eyeliner,Makeup,Velvet,North,Lucknow,Web,1,494,20,395.2
NYK100260,2024-01-07,Sunscreen SPF 50,Skincare,Lumière,South,Bengaluru,Marketplace,3,764,25,1719.0
NYK100261,2024-01-07,Kajal Eyeliner,Makeup,Velvet,South,Bengaluru,Web,2,494,10,889.2
NYK100262,2024-01-08,Coffee Body Scrub,Bath & Body,Glow Co,West,Mumbai,Mobile App,1,694,25,520.5
NYK100263,2024-01-08,Niacinamide Toner,Skincare,Lumière,West,Mumbai,Mobile App,4,790,15,2686.0
NYK100264,2024-01-08,Hyaluronic Moisturizer,Skincare,Maison Lux,Central,Bhopal,Mobile App,2,662,0,1324.0
NYK100265,2024-01-08,Niacinamide Toner,Skincare,Lumière,West,Mumbai,Web,1,790,10,711.0
NYK100266,2024-01-08,Hyaluronic Moisturizer,Skincare,Maison Lux,South,Chennai,Marketplace,1,662,20,529.6
NYK100267,2024-01-08,Body Mist Citrus,Fragrance,Bloomé,East,Kolkata,Web,2,1979,20,3166.4
NYK100268,2024-01-08,Mascara Volume,Makeup,Glow Co,West,Mumbai,Mobile App,1,465,10,418.5
NYK100269,2024-01-08,Oud Perfume Luxe,Fragrance,Bloomé,East,Bhubaneswar,Web,1,1812,10,1630.8
NYK100270,2024-01-08,Biotin Gummies,Wellness,Bloomé,South,Bengaluru,Mobile App,1,1157,10,1041.3
NYK100271,2024-01-08,Sunscreen SPF 50,Skincare,Lumière,South,Kochi,Mobile App,2,764,20,1222.4
NYK100272,2024-01-08,Argan Oil Shampoo,Haircare,Lumière,South,Kochi,Marketplace,4,461,10,1659.6
NYK100273,2024-01-08,Compact Powder,Makeup,Glow Co,West,Mumbai,Marketplace,2,666,15,1132.2
NYK100274,2024-01-08,Matte Liquid Lipstick,Makeup,Maison Lux,South,Bengaluru,Marketplace,1,796,10,716.4
NYK100275,2024-01-08,Mascara Volume,Makeup,Glow Co,West,Surat,Marketplace,1,465,0,465.0
NYK100276,2024-01-08,Eau de Parfum Rose,Fragrance,Maison Lux,North,Jaipur,Mobile App,1,2032,15,1727.2
NYK100277,2024-01-08,Biotin Gummies,Wellness,Bloomé,Central,Indore,Mobile App,4,1157,15,3933.8
NYK100278,2024-01-08,Oud Perfume Luxe,Fragrance,Bloomé,West,Mumbai,Marketplace,2,1812,0,3624.0
NYK100279,2024-01-08,Collagen Powder,Wellness,Pureveda,North,Delhi,Marketplace,2,974,5,1850.6
NYK100280,2024-01-08,Keratin Conditioner,Haircare,Velvet,Central,Indore,Marketplace,1,608,0,608.0
NYK100281,2024-01-08,Eau de Parfum Rose,Fragrance,Maison Lux,South,Bengaluru,Marketplace,3,2032,0,6096.0
NYK100282,2024-01-08,Keratin Conditioner,Haircare,Velvet,West,Pune,Web,1,608,0,608.0
NYK100283,2024-01-08,Matte Liquid Lipstick,Makeup,Maison Lux,South,Bengaluru,Mobile App,1,796,10,716.4
NYK100284,2024-01-08,Hair Vitamins,Wellness,Lumière,Central,Bhopal,Web,1,879,20,703.2
NYK100285,2024-01-08,Sunscreen SPF 50,Skincare,Lumière,North,Chandigarh,Web,1,764,20,611.2
NYK100286,2024-01-08,Collagen Powder,Wellness,Pureveda,Central,Nagpur,Marketplace,4,974,10,3506.4
NYK100287,2024-01-08,Niacinamide Toner,Skincare,Lumière,South,Hyderabad,Marketplace,1,790,0,790.0
NYK100288,2024-01-08,Hair Vitamins,Wellness,Lumière,West,Ahmedabad,Web,3,879,25,1977.75
NYK100289,2024-01-08,Sunscreen SPF 50,Skincare,Lumière,West,Pune,Web,4,764,20,2444.8
NYK100290,2024-01-08,Keratin Conditioner,Haircare,Velvet,South,Chennai,Web,2,608,0,1216.0
NYK100291,2024-01-08,Mascara Volume,Makeup,Glow Co,West,Surat,Mobile App,1,465,25,348.75
NYK100292,2024-01-08,Onion Hair Oil,Haircare,Maison Lux,North,Jaipur,Mobile App,2,451,0,902.0
NYK100293,2024-01-09,Retinol Cream,Skincare,Glow Co,West,Pune,Mobile App,3,1027,0,3081.0
NYK100294,2024-01-09,Oud Perfume Luxe,Fragrance,Bloomé,North,Delhi,Web,3,1812,25,4077.0
NYK100295,2024-01-09,Mascara Volume,Makeup,Glow Co,South,Chennai,Marketplace,1,465,10,418.5
NYK100296,2024-01-09,Mascara Volume,Makeup,Glow Co,South,Hyderabad,Marketplace,3,465,0,1395.0
NYK100297,2024-01-09,Mascara Volume,Makeup,Glow Co,North,Chandigarh,Web,2,465,0,930.0
NYK100298,2024-01-09,Collagen Powder,Wellness,Pureveda,East,Bhubaneswar,Web,2,974,0,1948.0
NYK100299,2024-01-09,Niacinamide Toner,Skincare,Lumière,West,Ahmedabad,Marketplace,1,790,5,750.5
NYK100300,2024-01-09,Onion Hair Oil,Haircare,Maison Lux,North,Jaipur,Mobile App,2,451,10,811.8
NYK100301,2024-01-09,Kajal Eyeliner,Makeup,Velvet,West,Ahmedabad,Web,2,494,20,790.4
NYK100302,2024-01-09,Hair Vitamins,Wellness,Lumière,South,Kochi,Web,1,879,20,703.2
NYK100303,2024-01-09,Argan Oil Shampoo,Haircare,Lumière,South,Hyderabad,Mobile App,2,461,10,829.8
NYK100304,2024-01-09,Retinol Cream,Skincare,Glow Co,West,Mumbai,Web,2,1027,10,1848.6
NYK100305,2024-01-09,Eau de Parfum Rose,Fragrance,Maison Lux,South,Chennai,Web,1,2032,0,2032.0
NYK100306,2024-01-09,Mascara Volume,Makeup,Glow Co,East,Bhubaneswar,Web,3,465,5,1325.25
NYK100307,2024-01-09,Argan Oil Shampoo,Haircare,Lumière,West,Pune,Mobile App,3,461,0,1383.0
NYK100308,2024-01-09,Oud Perfume Luxe,Fragrance,Bloomé,East,Bhubaneswar,Web,1,1812,0,1812.0
NYK100309,2024-01-09,Hair Serum Smooth,Haircare,Velvet,Central,Indore,Web,1,363,10,326.7
NYK100310,2024-01-09,Hyaluronic Moisturizer,Skincare,Maison Lux,West,Surat,Marketplace,1,662,10,595.8
NYK100311,2024-01-09,Vitamin C Serum,Skincare,Glow Co,South,Hyderabad,Mobile App,3,977,10,2637.9
NYK100312,2024-01-09,Keratin Conditioner,Haircare,Velvet,North,Chandigarh,Marketplace,1,608,10,547.2
NYK100313,2024-01-09,Mascara Volume,Makeup,Glow Co,West,Ahmedabad,Web,1,465,0,465.0
NYK100314,2024-01-09,Sunscreen SPF 50,Skincare,Lumière,West,Ahmedabad,Mobile App,1,764,25,573.0
NYK100315,2024-01-09,Retinol Cream,Skincare,Glow Co,West,Mumbai,Web,1,1027,0,1027.0
NYK100316,2024-01-09,Retinol Cream,Skincare,Glow Co,East,Guwahati,Web,2,1027,20,1643.2
NYK100317,2024-01-09,Charcoal Face Wash,Bath & Body,Lumière,North,Jaipur,Mobile App,3,668,0,2004.0
NYK100318,2024-01-10,Charcoal Face Wash,Bath & Body,Lumière,South,Hyderabad,Marketplace,2,668,25,1002.0
NYK100319,2024-01-10,Shea Body Lotion,Bath & Body,Pureveda,West,Surat,Mobile App,1,581,0,581.0
NYK100320,2024-01-10,Argan Oil Shampoo,Haircare,Lumière,Central,Nagpur,Marketplace,2,461,10,829.8
NYK100321,2024-01-10,Hair Vitamins,Wellness,Lumière,West,Ahmedabad,Marketplace,2,879,5,1670.1
NYK100322,2024-01-10,Hyaluronic Moisturizer,Skincare,Maison Lux,North,Lucknow,Marketplace,2,662,0,1324.0
NYK100323,2024-01-10,Kajal Eyeliner,Makeup,Velvet,Central,Indore,Web,1,494,5,469.3
NYK100324,2024-01-10,Eau de Parfum Rose,Fragrance,Maison Lux,North,Chandigarh,Marketplace,1,2032,15,1727.2
NYK100325,2024-01-10,Charcoal Face Wash,Bath & Body,Lumière,East,Guwahati,Marketplace,3,668,0,2004.0
NYK100326,2024-01-10,Retinol Cream,Skincare,Glow Co,West,Surat,Mobile App,1,1027,25,770.25
NYK100327,2024-01-10,Argan Oil Shampoo,Haircare,Lumière,South,Hyderabad,Mobile App,4,461,25,1383.0
NYK100328,2024-01-10,Collagen Powder,Wellness,Pureveda,West,Ahmedabad,Web,2,974,20,1558.4
NYK100329,2024-01-10,Kajal Eyeliner,Makeup,Velvet,South,Hyderabad,Marketplace,1,494,10,444.6
NYK100330,2024-01-10,HD Foundation,Makeup,Velvet,South,Kochi,Marketplace,2,906,10,1630.8
NYK100331,2024-01-10,Compact Powder,Makeup,Glow Co,West,Surat,Mobile App,1,666,15,566.1
NYK100332,2024-01-10,Retinol Cream,Skincare,Glow Co,South,Bengaluru,Mobile App,1,1027,10,924.3
NYK100333,2024-01-10,Biotin Gummies,Wellness,Bloomé,South,Chennai,Mobile App,1,1157,25,867.75
NYK100334,2024-01-10,Shea Body Lotion,Bath & Body,Pureveda,North,Chandigarh,Web,2,581,5,1103.9
NYK100335,2024-01-10,Collagen Powder,Wellness,Pureveda,South,Chennai,Web,3,974,0,2922.0
NYK100336,2024-01-10,Onion Hair Oil,Haircare,Maison Lux,South,Chennai,Marketplace,1,451,0,451.0
NYK100337,2024-01-10,Matte Liquid Lipstick,Makeup,Maison Lux,Central,Bhopal,Marketplace,1,796,20,636.8
NYK100338,2024-01-10,HD Foundation,Makeup,Velvet,South,Hyderabad,Web,2,906,0,1812.0
NYK100339,2024-01-10,Biotin Gummies,Wellness,Bloomé,West,Mumbai,Mobile App,2,1157,0,2314.0
NYK100340,2024-01-10,Matte Liquid Lipstick,Makeup,Maison Lux,North,Lucknow,Web,3,796,20,1910.4
NYK100341,2024-01-10,Mascara Volume,Makeup,Glow Co,North,Delhi,Mobile App,3,465,10,1255.5
NYK100342,2024-01-10,Eau de Parfum Rose,Fragrance,Maison Lux,West,Surat,Marketplace,4,2032,0,8128.0
NYK100343,2024-01-10,Eau de Parfum Rose,Fragrance,Maison Lux,East,Bhubaneswar,Marketplace,1,2032,0,2032.0
NYK100344,2024-01-10,Eau de Parfum Rose,Fragrance,Maison Lux,West,Mumbai,Mobile App,2,2032,10,3657.6
NYK100345,2024-01-10,Coffee Body Scrub,Bath & Body,Glow Co,North,Lucknow,Marketplace,2,694,15,1179.8
NYK100346,2024-01-10,Argan Oil Shampoo,Haircare,Lumière,West,Pune,Mobile App,1,461,0,461.0
NYK100347,2024-01-10,Argan Oil Shampoo,Haircare,Lumière,North,Lucknow,Mobile App,3,461,5,1313.85
NYK100348,2024-01-10,Compact Powder,Makeup,Glow Co,South,Bengaluru,Marketplace,4,666,10,2397.6
NYK100349,2024-01-10,Keratin Conditioner,Haircare,Velvet,North,Delhi,Mobile App,2,608,20,972.8
NYK100350,2024-01-10,Matte Liquid Lipstick,Makeup,Maison Lux,West,Ahmedabad,Marketplace,1,796,0,796.0
NYK100351,2024-01-10,Mascara Volume,Makeup,Glow Co,South,Chennai,Web,1,465,20,372.0
NYK100352,2024-01-10,Eau de Parfum Rose,Fragrance,Maison Lux,West,Surat,Mobile App,2,2032,25,3048.0
NYK100353,2024-01-10,Shea Body Lotion,Bath & Body,Pureveda,East,Kolkata,Marketplace,2,581,0,1162.0
NYK100354,2024-01-10,Eau de Parfum Rose,Fragrance,Maison Lux,South,Bengaluru,Marketplace,1,2032,0,2032.0
NYK100355,2024-01-11,Shea Body Lotion,Bath & Body,Pureveda,South,Kochi,Marketplace,1,581,0,581.0
NYK100356,2024-01-11,HD Foundation,Makeup,Velvet,South,Kochi,Mobile App,2,906,0,1812.0
NYK100357,2024-01-11,Retinol Cream,Skincare,Glow Co,South,Bengaluru,Mobile App,1,1027,25,770.25
NYK100358,2024-01-11,Collagen Powder,Wellness,Pureveda,West,Surat,Web,2,974,10,1753.2
NYK100359,2024-01-11,HD Foundation,Makeup,Velvet,North,Jaipur,Marketplace,2,906,0,1812.0
NYK100360,2024-01-11,Hyaluronic Moisturizer,Skincare,Maison Lux,North,Lucknow,Mobile App,3,662,0,1986.0
NYK100361,2024-01-11,Onion Hair Oil,Haircare,Maison Lux,North,Lucknow,Mobile App,1,451,10,405.9
NYK100362,2024-01-11,Eau de Parfum Rose,Fragrance,Maison Lux,East,Bhubaneswar,Marketplace,3,2032,0,6096.0
NYK100363,2024-01-11,Collagen Powder,Wellness,Pureveda,North,Jaipur,Web,3,974,0,2922.0
NYK100364,2024-01-11,Shea Body Lotion,Bath & Body,Pureveda,North,Chandigarh,Web,1,581,0,581.0
NYK100365,2024-01-11,Mascara Volume,Makeup,Glow Co,West,Surat,Mobile App,1,465,25,348.75
NYK100366,2024-01-11,Kajal Eyeliner,Makeup,Velvet,South,Hyderabad,Marketplace,1,494,5,469.3
NYK100367,2024-01-11,Sunscreen SPF 50,Skincare,Lumière,West,Mumbai,Web,1,764,5,725.8
NYK100368,2024-01-11,Niacinamide Toner,Skincare,Lumière,North,Delhi,Marketplace,1,790,5,750.5
NYK100369,2024-01-11,Hyaluronic Moisturizer,Skincare,Maison Lux,South,Chennai,Web,1,662,0,662.0
NYK100370,2024-01-11,Oud Perfume Luxe,Fragrance,Bloomé,South,Hyderabad,Web,4,1812,10,6523.2
NYK100371,2024-01-11,Mascara Volume,Makeup,Glow Co,Central,Nagpur,Mobile App,3,465,5,1325.25
NYK100372,2024-01-11,Mascara Volume,Makeup,Glow Co,West,Pune,Marketplace,1,465,15,395.25
NYK100373,2024-01-11,Body Mist Citrus,Fragrance,Bloomé,South,Kochi,Mobile App,1,1979,25,1484.25
NYK100374,2024-01-11,Hair Vitamins,Wellness,Lumière,North,Lucknow,Marketplace,1,879,0,879.0
NYK100375,2024-01-11,Body Mist Citrus,Fragrance,Bloomé,South,Chennai,Web,1,1979,20,1583.2
NYK100376,2024-01-11,Shea Body Lotion,Bath & Body,Pureveda,South,Chennai,Web,1,581,15,493.85
NYK100377,2024-01-11,Compact Powder,Makeup,Glow Co,West,Surat,Web,1,666,10,599.4
NYK100378,2024-01-11,Shea Body Lotion,Bath & Body,Pureveda,North,Jaipur,Marketplace,2,581,15,987.7
NYK100379,2024-01-11,Charcoal Face Wash,Bath & Body,Lumière,East,Kolkata,Web,2,668,25,1002.0
NYK100380,2024-01-11,Body Mist Citrus,Fragrance,Bloomé,East,Bhubaneswar,Web,1,1979,0,1979.0
NYK100381,2024-01-11,HD Foundation,Makeup,Velvet,North,Lucknow,Marketplace,4,906,5,3442.8
NYK100382,2024-01-11,Charcoal Face Wash,Bath & Body,Lumière,South,Chennai,Mobile App,2,668,25,1002.0
NYK100383,2024-01-11,Mascara Volume,Makeup,Glow Co,West,Ahmedabad,Mobile App,1,465,10,418.5
NYK100384,2024-01-11,Keratin Conditioner,Haircare,Velvet,South,Bengaluru,Mobile App,1,608,20,486.4
NYK100385,2024-01-11,HD Foundation,Makeup,Velvet,South,Chennai,Web,1,906,0,906.0
NYK100386,2024-01-11,Compact Powder,Makeup,Glow Co,West,Surat,Web,2,666,10,1198.8
NYK100387,2024-01-11,HD Foundation,Makeup,Velvet,South,Chennai,Marketplace,1,906,20,724.8
NYK100388,2024-01-11,Biotin Gummies,Wellness,Bloomé,South,Kochi,Mobile App,3,1157,20,2776.8
NYK100389,2024-01-11,Matte Liquid Lipstick,Makeup,Maison Lux,South,Chennai,Mobile App,2,796,25,1194.0
NYK100390,2024-01-11,Matte Liquid Lipstick,Makeup,Maison Lux,West,Mumbai,Web,3,796,25,1791.0
NYK100391,2024-01-11,Niacinamide Toner,Skincare,Lumière,West,Mumbai,Web,3,790,15,2014.5
NYK100392,2024-01-11,Biotin Gummies,Wellness,Bloomé,West,Mumbai,Marketplace,1,1157,5,1099.15
NYK100393,2024-01-11,Eau de Parfum Rose,Fragrance,Maison Lux,West,Surat,Web,1,2032,20,1625.6
NYK100394,2024-01-12,Vitamin C Serum,Skincare,Glow Co,South,Bengaluru,Marketplace,1,977,25,732.75
NYK100395,2024-01-12,Compact Powder,Makeup,Glow Co,South,Kochi,Web,1,666,0,666.0
NYK100396,2024-01-12,Sunscreen SPF 50,Skincare,Lumière,South,Hyderabad,Mobile App,1,764,10,687.6
NYK100397,2024-01-12,Hair Serum Smooth,Haircare,Velvet,Central,Bhopal,Marketplace,1,363,5,344.85
NYK100398,2024-01-12,Kajal Eyeliner,Makeup,Velvet,East,Kolkata,Web,1,494,0,494.0
NYK100399,2024-01-12,Hair Serum Smooth,Haircare,Velvet,West,Mumbai,Marketplace,1,363,0,363.0
NYK100400,2024-01-12,Matte Liquid Lipstick,Makeup,Maison Lux,East,Guwahati,Marketplace,1,796,10,716.4
NYK100401,2024-01-12,Sunscreen SPF 50,Skincare,Lumière,East,Kolkata,Marketplace,3,764,5,2177.4
NYK100402,2024-01-12,Coffee Body Scrub,Bath & Body,Glow Co,North,Delhi,Marketplace,1,694,10,624.6
NYK100403,2024-01-12,Coffee Body Scrub,Bath & Body,Glow Co,North,Jaipur,Web,2,694,0,1388.0
NYK100404,2024-01-12,Coffee Body Scrub,Bath & Body,Glow Co,East,Bhubaneswar,Mobile App,1,694,0,694.0
NYK100405,2024-01-12,Matte Liquid Lipstick,Makeup,Maison Lux,West,Surat,Mobile App,2,796,25,1194.0
NYK100406,2024-01-12,Hair Serum Smooth,Haircare,Velvet,North,Delhi,Marketplace,2,363,25,544.5
NYK100407,2024-01-12,Keratin Conditioner,Haircare,Velvet,South,Bengaluru,Marketplace,1,608,10,547.2
NYK100408,2024-01-12,Charcoal Face Wash,Bath & Body,Lumière,South,Hyderabad,Marketplace,4,668,0,2672.0
NYK100409,2024-01-12,Compact Powder,Makeup,Glow Co,South,Chennai,Marketplace,2,666,10,1198.8
NYK100410,2024-01-12,Hair Serum Smooth,Haircare,Velvet,West,Surat,Marketplace,1,363,0,363.0
NYK100411,2024-01-12,Mascara Volume,Makeup,Glow Co,West,Mumbai,Web,2,465,10,837.0
NYK100412,2024-01-12,Hair Serum Smooth,Haircare,Velvet,West,Surat,Mobile App,2,363,10,653.4
NYK100413,2024-01-12,Sunscreen SPF 50,Skincare,Lumière,Central,Bhopal,Mobile App,1,764,10,687.6
NYK100414,2024-01-12,Sunscreen SPF 50,Skincare,Lumière,North,Lucknow,Marketplace,1,764,25,573.0
NYK100415,2024-01-12,Oud Perfume Luxe,Fragrance,Bloomé,North,Jaipur,Web,1,1812,25,1359.0
NYK100416,2024-01-12,Charcoal Face Wash,Bath & Body,Lumière,South,Kochi,Mobile App,2,668,0,1336.0
NYK100417,2024-01-12,Onion Hair Oil,Haircare,Maison Lux,North,Chandigarh,Web,1,451,25,338.25
NYK100418,2024-01-12,Collagen Powder,Wellness,Pureveda,North,Jaipur,Mobile App,1,974,10,876.6
NYK100419,2024-01-12,Retinol Cream,Skincare,Glow Co,South,Kochi,Mobile App,1,1027,10,924.3
NYK100420,2024-01-12,Niacinamide Toner,Skincare,Lumière,Central,Nagpur,Marketplace,1,790,20,632.0
NYK100421,2024-01-12,Charcoal Face Wash,Bath & Body,Lumière,North,Jaipur,Mobile App,1,668,0,668.0
NYK100422,2024-01-12,Argan Oil Shampoo,Haircare,Lumière,South,Hyderabad,Mobile App,3,461,20,1106.4
NYK100423,2024-01-12,Onion Hair Oil,Haircare,Maison Lux,East,Guwahati,Mobile App,2,451,0,902.0
NYK100424,2024-01-12,Argan Oil Shampoo,Haircare,Lumière,West,Surat,Web,2,461,10,829.8
NYK100425,2024-01-13,Mascara Volume,Makeup,Glow Co,West,Pune,Mobile App,2,465,10,837.0
NYK100426,2024-01-13,Compact Powder,Makeup,Glow Co,South,Bengaluru,Marketplace,2,666,5,1265.4
NYK100427,2024-01-13,Shea Body Lotion,Bath & Body,Pureveda,West,Mumbai,Marketplace,1,581,20,464.8
NYK100428,2024-01-13,HD Foundation,Makeup,Velvet,South,Bengaluru,Marketplace,1,906,15,770.1
NYK100429,2024-01-13,Body Mist Citrus,Fragrance,Bloomé,South,Hyderabad,Marketplace,1,1979,0,1979.0
NYK100430,2024-01-13,Onion Hair Oil,Haircare,Maison Lux,North,Lucknow,Marketplace,2,451,15,766.7
NYK100431,2024-01-13,Oud Perfume Luxe,Fragrance,Bloomé,East,Bhubaneswar,Web,3,1812,25,4077.0
NYK100432,2024-01-13,Keratin Conditioner,Haircare,Velvet,East,Guwahati,Web,2,608,0,1216.0
NYK100433,2024-01-13,Kajal Eyeliner,Makeup,Velvet,South,Bengaluru,Mobile App,2,494,15,839.8
NYK100434,2024-01-13,Onion Hair Oil,Haircare,Maison Lux,North,Chandigarh,Marketplace,1,451,25,338.25
NYK100435,2024-01-13,Oud Perfume Luxe,Fragrance,Bloomé,West,Pune,Mobile App,2,1812,20,2899.2
NYK100436,2024-01-13,Hair Serum Smooth,Haircare,Velvet,West,Pune,Web,1,363,10,326.7
NYK100437,2024-01-13,Body Mist Citrus,Fragrance,Bloomé,South,Bengaluru,Marketplace,1,1979,0,1979.0
NYK100438,2024-01-13,Retinol Cream,Skincare,Glow Co,South,Chennai,Mobile App,1,1027,25,770.25
NYK100439,2024-01-13,Keratin Conditioner,Haircare,Velvet,South,Kochi,Web,1,608,10,547.2
NYK100440,2024-01-13,Mascara Volume,Makeup,Glow Co,West,Mumbai,Marketplace,1,465,10,418.5
NYK100441,2024-01-13,Sunscreen SPF 50,Skincare,Lumière,North,Chandigarh,Web,2,764,25,1146.0
NYK100442,2024-01-13,Shea Body Lotion,Bath & Body,Pureveda,West,Surat,Mobile App,1,581,5,551.95
NYK100443,2024-01-13,Biotin Gummies,Wellness,Bloomé,West,Surat,Web,1,1157,15,983.45
NYK100444,2024-01-13,Charcoal Face Wash,Bath & Body,Lumière,South,Kochi,Web,3,668,15,1703.4
NYK100445,2024-01-13,Hair Vitamins,Wellness,Lumière,South,Bengaluru,Marketplace,1,879,0,879.0
NYK100446,2024-01-13,Matte Liquid Lipstick,Makeup,Maison Lux,North,Delhi,Marketplace,1,796,10,716.4
NYK100447,2024-01-13,Body Mist Citrus,Fragrance,Bloomé,West,Surat,Marketplace,1,1979,15,1682.15
NYK100448,2024-01-13,Sunscreen SPF 50,Skincare,Lumière,East,Guwahati,Marketplace,1,764,0,764.0
NYK100449,2024-01-13,Hair Vitamins,Wellness,Lumière,East,Guwahati,Marketplace,2,879,0,1758.0
NYK100450,2024-01-13,Retinol Cream,Skincare,Glow Co,South,Bengaluru,Mobile App,1,1027,0,1027.0
NYK100451,2024-01-13,Hair Vitamins,Wellness,Lumière,South,Chennai,Mobile App,1,879,15,747.15
NYK100452,2024-01-13,Matte Liquid Lipstick,Makeup,Maison Lux,West,Pune,Web,1,796,25,597.0
NYK100453,2024-01-13,Body Mist Citrus,Fragrance,Bloomé,North,Lucknow,Mobile App,1,1979,0,1979.0
NYK100454,2024-01-13,Vitamin C Serum,Skincare,Glow Co,North,Lucknow,Marketplace,1,977,25,732.75
NYK100455,2024-01-13,Biotin Gummies,Wellness,Bloomé,West,Surat,Mobile App,1,1157,20,925.6
NYK100456,2024-01-13,Matte Liquid Lipstick,Makeup,Maison Lux,North,Chandigarh,Web,1,796,10,716.4
NYK100457,2024-01-13,Compact Powder,Makeup,Glow Co,South,Kochi,Marketplace,1,666,20,532.8
NYK100458,2024-01-13,Oud Perfume Luxe,Fragrance,Bloomé,North,Jaipur,Web,1,1812,25,1359.0
NYK100459,2024-01-13,Eau de Parfum Rose,Fragrance,Maison Lux,Central,Indore,Mobile App,1,2032,5,1930.4
NYK100460,2024-01-13,Hyaluronic Moisturizer,Skincare,Maison Lux,South,Bengaluru,Web,1,662,20,529.6
NYK100461,2024-01-13,Kajal Eyeliner,Makeup,Velvet,West,Ahmedabad,Web,1,494,15,419.9
NYK100462,2024-01-13,Charcoal Face Wash,Bath & Body,Lumière,North,Chandigarh,Marketplace,1,668,0,668.0
NYK100463,2024-01-13,Keratin Conditioner,Haircare,Velvet,West,Pune,Marketplace,1,608,10,547.2
NYK100464,2024-01-13,Mascara Volume,Makeup,Glow Co,South,Bengaluru,Mobile App,1,465,0,465.0
NYK100465,2024-01-13,Hyaluronic Moisturizer,Skincare,Maison Lux,East,Kolkata,Web,4,662,0,2648.0
NYK100466,2024-01-13,Retinol Cream,Skincare,Glow Co,East,Guwahati,Mobile App,2,1027,15,1745.9
NYK100467,2024-01-13,Retinol Cream,Skincare,Glow Co,South,Kochi,Mobile App,2,1027,15,1745.9
NYK100468,2024-01-13,Niacinamide Toner,Skincare,Lumière,East,Kolkata,Marketplace,2,790,15,1343.0
NYK100469,2024-01-13,Compact Powder,Makeup,Glow Co,East,Bhubaneswar,Mobile App,2,666,20,1065.6
NYK100470,2024-01-13,Coffee Body Scrub,Bath & Body,Glow Co,West,Mumbai,Marketplace,1,694,20,555.2
NYK100471,2024-01-13,Collagen Powder,Wellness,Pureveda,East,Guwahati,Web,2,974,15,1655.8
NYK100472,2024-01-13,Onion Hair Oil,Haircare,Maison Lux,South,Hyderabad,Mobile App,2,451,10,811.8
NYK100473,2024-01-13,Shea Body Lotion,Bath & Body,Pureveda,West,Surat,Marketplace,2,581,10,1045.8
